plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,load_forecast_kw,pv_forecast_kw,natural_day,block_index
2025-10-29,120,2025-10-29T00:00:00,2025-10-29 20:10:00,2025-10-29 20:20:00,2025-10-22 20:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4331.6542,0.0,0.0,0.0,0.0,0.0,0.0,88.98416506666535,632.9582016000013,0.0,1298.871294518517,1200.0,1.275,1.2818,0.0,0.0,0.0,4056.629114054409,0.0,4056.629114054409,4256.3325,0.0,2025-10-29,5
2025-10-29,121,2025-10-29T00:00:00,2025-10-29 20:20:00,2025-10-29 20:30:00,2025-10-22 20:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4339.9511,0.0,571.3729416666665,571.3729416666665,0.0,0.0,0.0,0.0,151.95224166666685,0.0,1200.0,1200.0,1.2652,1.2654,723.0153203849999,0.0,0.0,961.4018330250011,723.0153203849999,1684.417153410001,4251.94335,0.0,2025-10-29,5
2025-10-29,122,2025-10-29T00:00:00,2025-10-29 20:30:00,2025-10-29 20:40:00,2025-10-22 20:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4351.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.2349999999999,0.0,1200.0,1200.0,1.2671,1.293,0.0,0.0,0.0,4688.644275,0.0,4688.644275,4264.09,0.0,2025-10-29,5
2025-10-29,123,2025-10-29T00:00:00,2025-10-29 20:40:00,2025-10-29 20:50:00,2025-10-22 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4420.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.6841999999999,0.0,1200.0,1200.0,1.3348,1.3314,0.0,0.0,0.0,4904.1067194,0.0,4904.1067194,4300.782950000001,0.0,2025-10-29,5
2025-10-29,124,2025-10-29T00:00:00,2025-10-29 20:50:00,2025-10-29 21:00:00,2025-10-22 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4473.5085,0.0,632.2187333333336,632.2187333333336,0.0,0.0,0.0,0.0,113.36601666666638,0.0,1200.0,1200.0,1.2134,1.2057,762.2661267800004,0.0,0.0,683.4270314749983,762.2661267800004,1445.6931582549987,4349.662200000001,0.0,2025-10-29,5
2025-10-29,125,2025-10-29T00:00:00,2025-10-29 21:00:00,2025-10-29 21:10:00,2025-10-22 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4449.44,0.0,690.3799999999999,690.3799999999999,0.0,0.0,0.0,0.0,51.193333333333385,0.0,1200.0,1200.0,0.9666,0.987,681.4050599999998,0.0,0.0,252.63910000000024,681.4050599999998,934.04416,4386.945,0.0,2025-10-29,5
2025-10-29,127,2025-10-29T00:00:00,2025-10-29 21:20:00,2025-10-29 21:30:00,2025-10-22 21:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4415.6724,0.0,717.6283166666664,717.6283166666664,0.0,0.0,0.0,4.991773500000022,13.325309833333677,0.0,1205.546415,1200.0,0.9524,0.9414,675.5752973099998,0.0,0.0,62.72223338550161,675.5752973099998,738.2975306955013,4396.923699999999,0.0,2025-10-29,5
2025-10-29,128,2025-10-29T00:00:00,2025-10-29 21:30:00,2025-10-29 21:40:00,2025-10-22 21:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-29T00:00:00,6066.939619776851,6053.981869776851,previous_confirmed_final_slot_and_issued_load_pv_forecast,4536.57,0.0,741.5866666666666,741.5866666666666,0.0,0.0,0.0,0.0,14.508333333333326,0.0,1200.0,1200.0,0.9535,0.957,709.6984399999999,0.0,0.0,69.42237499999996,709.6984399999999,779.1208149999999,4472.975,0.0,2025-10-29,5
2025-10-30,36,2025-10-30T00:00:00,2025-10-30 06:10:00,2025-10-30 06:20:00,2025-10-23 06:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-10-30T00:00:00,5693.704924888886,5686.098443407404,previous_confirmed_final_slot_and_issued_load_pv_forecast,5024.353,2.502,0.0,0.0,0.0,0.0,0.0,833.3333333333333,3.641833333333352,0.0,10184.89294287037,9258.967016944445,1.0465,0.9958,0.0,0.0,0.0,18.13268816666676,0.0,18.13268816666676,4900.9928500000005,4.82312,2025-10-30,1
2025-11-04,36,2025-11-04T00:00:00,2025-11-04 06:10:00,2025-11-04 06:20:00,2025-10-28 06:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-04T00:00:00,5752.260978401297,5752.951728401296,previous_confirmed_final_slot_and_issued_load_pv_forecast,5131.9597,0.0924,0.0,0.0,0.0,0.0,0.0,833.3333333333333,21.977883333333466,0.0,10584.146898444445,9658.22097251852,0.9946,0.9583,0.0,0.0,0.0,105.3070279916673,0.0,105.3070279916673,4842.28125,1.56772,2025-11-04,1
2025-11-06,61,2025-11-06T00:00:00,2025-11-06 10:20:00,2025-11-06 10:30:00,2025-10-30 10:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-06T00:00:00,5685.681791084364,5738.691976269549,previous_confirmed_final_slot_and_issued_load_pv_forecast,6382.4402,5766.1782,0.0,0.0,0.0,0.0,0.0,71.29231779999854,31.418015533334668,0.0,1279.2136864444428,1200.0,0.9376,1.0566,0.0,0.0,0.0,165.98137606260704,0.0,165.98137606260704,6352.4686,6484.10376,2025-11-06,2
2025-11-06,62,2025-11-06T00:00:00,2025-11-06 10:30:00,2025-11-06 10:40:00,2025-10-30 10:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-06T00:00:00,5685.681791084364,5738.691976269549,previous_confirmed_final_slot_and_issued_load_pv_forecast,6476.99,5906.9625,0.0,0.0,0.0,0.0,0.0,0.0,95.00458333333336,0.0,1200.0,1200.0,0.956,1.0182,0.0,0.0,0.0,483.66833375000016,0.0,483.66833375000016,6345.15,6714.3674999999985,2025-11-06,2
2025-11-06,63,2025-11-06T00:00:00,2025-11-06 10:40:00,2025-11-06 10:50:00,2025-10-30 10:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-06T00:00:00,5685.681791084364,5738.691976269549,previous_confirmed_final_slot_and_issued_load_pv_forecast,6334.1664,6176.6137,0.0,0.0,0.0,0.0,0.0,0.0,26.258783333333213,0.0,1200.0,1200.0,0.9492,1.0019,0.0,0.0,0.0,131.54337510833273,0.0,131.54337510833273,6422.4552,6802.22282,2025-11-06,2
2025-11-07,49,2025-11-07T00:00:00,2025-11-07 08:20:00,2025-11-07 08:30:00,2025-10-31 08:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-07T00:00:00,5093.662147128716,5134.251397128716,previous_confirmed_final_slot_and_issued_load_pv_forecast,3314.4453,2686.7166,0.0,0.0,0.0,0.0,0.0,67.4700470000008,37.151402999999064,0.0,1274.9667188888898,1200.0,0.8637,0.9385,0.0,0.0,0.0,174.33295857749562,0.0,174.33295857749562,3364.852,3189.3750800000003,2025-11-07,2
2025-11-07,50,2025-11-07T00:00:00,2025-11-07 08:30:00,2025-11-07 08:40:00,2025-10-31 08:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-07T00:00:00,5093.662147128716,5134.251397128716,previous_confirmed_final_slot_and_issued_load_pv_forecast,3434.41,2971.9125,0.0,0.0,0.0,0.0,0.0,0.0,77.08291666666668,0.0,1200.0,1200.0,0.9225,1.0381,0.0,0.0,0.0,400.0988789583334,0.0,400.0988789583334,3295.575,3536.3775,2025-11-07,2
2025-11-09,123,2025-11-09T00:00:00,2025-11-09 20:40:00,2025-11-09 20:50:00,2025-11-02 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4247.0575,0.0,0.0,0.0,0.0,0.0,0.0,277.6858263166692,430.1570903499974,0.0,1508.5398070185213,1200.0,1.2762,1.2941,0.0,0.0,0.0,2783.3314531096585,0.0,2783.3314531096585,4291.991,0.0,2025-11-09,5
2025-11-09,124,2025-11-09T00:00:00,2025-11-09 20:50:00,2025-11-09 21:00:00,2025-11-02 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4378.0219,0.0,710.0906916666665,710.0906916666665,0.0,0.0,0.0,0.0,19.579625000000078,0.0,1200.0,1200.0,1.1274,1.1777,836.2738075758332,0.0,0.0,115.29462181250045,836.2738075758332,951.5684293883337,4340.9416,0.0,2025-11-09,5
2025-11-09,125,2025-11-09T00:00:00,2025-11-09 21:00:00,2025-11-09 21:10:00,2025-11-02 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4545.81,0.0,728.7025,728.7025,0.0,0.0,0.0,0.0,28.932500000000005,0.0,1200.0,1200.0,0.9289,1.021,744.0052524999999,0.0,0.0,147.7004125,744.0052524999999,891.7056649999998,4372.035,0.0,2025-11-09,5
2025-11-09,126,2025-11-09T00:00:00,2025-11-09 21:10:00,2025-11-09 21:20:00,2025-11-02 21:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4584.2725,0.0,757.3562916666666,757.3562916666666,0.0,0.0,0.0,0.0,6.68912499999999,0.0,1200.0,1200.0,0.8781,0.9671,732.4392696708333,0.0,0.0,32.34526393749995,732.4392696708333,764.7845336083332,4343.44735,0.0,2025-11-09,5
2025-11-09,127,2025-11-09T00:00:00,2025-11-09 21:20:00,2025-11-09 21:30:00,2025-11-02 21:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4369.3631,0.0,713.9345583333335,713.9345583333335,0.0,0.0,0.0,0.0,14.292624999999703,0.0,1200.0,1200.0,0.8943,0.9165,654.3210227125002,0.0,0.0,65.49595406249863,654.3210227125002,719.8169767749988,4261.4439,0.0,2025-11-09,5
2025-11-09,128,2025-11-09T00:00:00,2025-11-09 21:30:00,2025-11-09 21:40:00,2025-11-02 21:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4208.77,0.0,698.6100000000001,698.6100000000001,0.0,0.0,0.0,0.0,2.851666666666574,0.0,1200.0,1200.0,0.9328,0.9019,630.0763590000001,0.0,0.0,12.859590833332916,630.0763590000001,642.9359498333331,4286.295,0.0,2025-11-09,5
2025-11-09,129,2025-11-09T00:00:00,2025-11-09 21:40:00,2025-11-09 21:50:00,2025-11-02 21:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4460.8033,0.0,742.1166890833334,742.1166890833334,0.0,0.0,0.0,0.0,1.3505275833331325,0.0,1200.0,1200.0,0.9883,1.0151,753.3226510884916,0.0,0.0,6.854602749207314,753.3226510884916,760.1772538376989,4491.2392,0.0,2025-11-09,5
2025-11-09,130,2025-11-09T00:00:00,2025-11-09 21:50:00,2025-11-09 22:00:00,2025-11-02 22:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-09T00:00:00,8612.434594759261,8610.335520685187,previous_confirmed_final_slot_and_issued_load_pv_forecast,4073.9332,0.0,664.5152083333332,664.5152083333332,0.0,0.0,0.0,0.0,14.473658333333333,0.0,1200.0,1200.0,0.8024,0.8347,554.6708443958332,0.0,0.0,60.405813054166664,554.6708443958332,615.0766574499999,4085.7416999999996,0.0,2025-11-09,5
2025-11-10,120,2025-11-10T00:00:00,2025-11-10 20:10:00,2025-11-10 20:20:00,2025-11-03 20:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4443.1594,0.0,0.0,0.0,0.0,0.0,0.0,515.3398411309581,225.18672553570843,0.0,1772.5998234788424,1200.0,1.3137,1.2999,0.0,0.0,0.0,1463.601122619337,0.0,1463.601122619337,4264.41715,0.0,2025-11-10,5
2025-11-10,121,2025-11-10T00:00:00,2025-11-10 20:20:00,2025-11-10 20:30:00,2025-11-03 20:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4383.4483,0.0,632.9030833333336,632.9030833333336,0.0,0.0,0.0,0.0,97.67163333333303,0.0,1200.0,1200.0,1.2569,1.2665,801.571755041667,0.0,0.0,618.5056180833313,801.571755041667,1420.0773731249983,4258.22385,0.0,2025-11-10,5
2025-11-10,122,2025-11-10T00:00:00,2025-11-10 20:30:00,2025-11-10 20:40:00,2025-11-03 20:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4252.38,0.0,664.2008333333333,664.2008333333333,0.0,0.0,0.0,0.0,44.5291666666667,0.0,1200.0,1200.0,1.2437,1.2407,824.0739739166665,0.0,0.0,276.23668541666683,824.0739739166665,1100.3106593333334,4295.1,0.0,2025-11-10,5
2025-11-10,123,2025-11-10T00:00:00,2025-11-10 20:40:00,2025-11-10 20:50:00,2025-11-03 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4119.8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6438666666666,0.0,1200.0,1200.0,1.3092,1.2925,0.0,0.0,0.0,4437.435988333333,0.0,4437.435988333333,4306.8023,0.0,2025-11-10,5
2025-11-10,124,2025-11-10T00:00:00,2025-11-10 20:50:00,2025-11-10 21:00:00,2025-11-03 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4327.6346,0.0,669.3414000000002,669.3414000000002,0.0,0.0,0.0,0.0,51.93103333333306,0.0,1200.0,1200.0,1.2156,1.2085,808.8990819000003,0.0,0.0,313.793268916665,808.8990819000003,1122.6923508166653,4276.9367,0.0,2025-11-10,5
2025-11-10,125,2025-11-10T00:00:00,2025-11-10 21:00:00,2025-11-10 21:10:00,2025-11-03 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4593.59,0.0,686.3113117919024,686.3113117919024,0.0,0.0,0.0,0.0,79.28702154143093,0.0,1200.0,1200.0,1.0079,1.0054,690.0173928755787,0.0,0.0,398.5758572887733,690.0173928755787,1088.593250164352,4293.415,0.0,2025-11-10,5
2025-11-10,130,2025-11-10T00:00:00,2025-11-10 21:50:00,2025-11-10 22:00:00,2025-11-03 22:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,4195.3193,0.0,657.0336666666667,657.0336666666667,0.0,0.0,0.0,2.010385999999517,40.175830666667096,0.0,1202.2337622222217,1200.0,0.7179,0.812,533.5113373333334,0.0,0.0,163.11387250666843,533.5113373333334,696.6252098400018,3943.3421,0.0,2025-11-10,5
2025-11-10,131,2025-11-10T00:00:00,2025-11-10 22:00:00,2025-11-10 22:10:00,2025-11-03 22:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-10T00:00:00,7462.283325000002,7437.0795750000025,previous_confirmed_final_slot_and_issued_load_pv_forecast,3426.21,0.0,535.6358333333334,535.6358333333334,0.0,0.0,0.0,0.0,35.39916666666659,0.0,1200.0,1200.0,0.4513,0.4077,218.37872925000002,0.0,0.0,72.16120124999983,218.37872925000002,290.53993049999985,3221.065,0.0,2025-11-10,5
2025-11-12,38,2025-11-12T00:00:00,2025-11-12 06:30:00,2025-11-12 06:40:00,2025-11-05 06:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-12T00:00:00,4091.207953999091,4071.207028073165,previous_confirmed_final_slot_and_issued_load_pv_forecast,5070.64,0.0,8.629166666666606,8.629166666666606,0.0,0.0,0.0,833.3333333333333,3.1441666666668198,0.0,8912.21068638889,7986.284760462963,1.0699,1.0291,8.880275416666603,0.0,0.0,16.17830958333412,8.880275416666603,25.058585000000722,4821.79,0.0,2025-11-12,1
2025-11-15,49,2025-11-15T00:00:00,2025-11-15 08:20:00,2025-11-15 08:30:00,2025-11-08 08:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-15T00:00:00,10047.017608391412,10049.54135839141,previous_confirmed_final_slot_and_issued_load_pv_forecast,3260.7098,2700.5131,0.0,0.0,0.0,0.0,0.0,8.873105283330005,84.4930113833367,0.0,1209.8590058703667,1200.0,0.8788,0.936,0.0,0.0,0.0,395.42729327401577,0.0,395.42729327401577,3161.02235,2841.67712,2025-11-15,2
2025-11-15,50,2025-11-15T00:00:00,2025-11-15 08:30:00,2025-11-15 08:40:00,2025-11-08 08:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-15T00:00:00,10047.017608391412,10049.54135839141,previous_confirmed_final_slot_and_issued_load_pv_forecast,3127.57,2984.0625,0.0,0.0,0.0,0.0,0.0,0.0,23.917916666666656,0.0,1200.0,1200.0,0.8222,0.9075,0.0,0.0,0.0,108.52754687499994,0.0,108.52754687499994,3216.465,3150.4125,2025-11-15,2
2025-11-27,123,2025-11-27T00:00:00,2025-11-27 20:40:00,2025-11-27 20:50:00,2025-11-20 20:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-27T00:00:00,5822.667537462958,5823.043287462958,previous_confirmed_final_slot_and_issued_load_pv_forecast,4357.5493,0.0,0.0,0.0,0.0,0.0,0.0,546.0084229730535,180.24979369361313,0.0,1806.676025525615,1200.0,1.2664,1.2892,0.0,0.0,0.0,1161.8901701490302,0.0,1161.8901701490302,4318.243,0.0,2025-11-27,5
2025-11-27,124,2025-11-27T00:00:00,2025-11-27 20:50:00,2025-11-27 21:00:00,2025-11-20 21:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-27T00:00:00,5822.667537462958,5823.043287462958,previous_confirmed_final_slot_and_issued_load_pv_forecast,4208.9523,0.0,697.5518166666664,697.5518166666664,0.0,0.0,0.0,0.0,3.9402333333335946,0.0,1200.0,1200.0,1.1789,1.1316,789.3496357399996,0.0,0.0,22.293840200001476,789.3496357399996,811.643475940001,4327.0158,0.0,2025-11-27,5
2025-11-29,122,2025-11-29T00:00:00,2025-11-29 20:30:00,2025-11-29 20:40:00,2025-11-22 20:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-29T00:00:00,9580.39155563056,9549.767555630558,previous_confirmed_final_slot_and_issued_load_pv_forecast,2665.4,0.0,0.0,0.0,0.0,0.0,0.0,115.91673909363995,328.3165942396934,0.0,1328.796376770711,1200.0,1.0741,1.1653,0.0,0.0,0.0,1912.9366363375739,0.0,1912.9366363375739,2766.105,0.0,2025-11-29,5
2025-11-29,123,2025-11-29T00:00:00,2025-11-29 20:40:00,2025-11-29 20:50:00,2025-11-22 20:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-29T00:00:00,9580.39155563056,9549.767555630558,previous_confirmed_final_slot_and_issued_load_pv_forecast,2674.0634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.67723333333333,0.0,1200.0,1200.0,1.1272,1.1734,0.0,0.0,0.0,2614.7883279666667,0.0,2614.7883279666667,2744.3026499999996,0.0,2025-11-29,5
2025-11-29,124,2025-11-29T00:00:00,2025-11-29 20:50:00,2025-11-29 21:00:00,2025-11-22 21:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-29T00:00:00,9580.39155563056,9549.767555630558,previous_confirmed_final_slot_and_issued_load_pv_forecast,2778.3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0655333333333,0.0,1200.0,1200.0,1.018,0.9793,0.0,0.0,0.0,2267.400383966666,0.0,2267.400383966666,2751.8495000000003,0.0,2025-11-29,5
2025-11-29,128,2025-11-29T00:00:00,2025-11-29 21:30:00,2025-11-29 21:40:00,2025-11-22 21:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-29T00:00:00,9580.39155563056,9549.767555630558,previous_confirmed_final_slot_and_issued_load_pv_forecast,2870.32,0.0,456.875,456.875,0.0,0.0,0.0,9.282038583333724,12.229628083332932,0.0,1210.3133762037041,1200.0,0.7894,0.812,370.9825,0.0,0.0,49.65229001833171,370.9825,420.6347900183317,2657.09,0.0,2025-11-29,5
2025-11-30,120,2025-11-30T00:00:00,2025-11-30 20:10:00,2025-11-30 20:20:00,2025-11-23 20:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-30T00:00:00,9033.161689722223,9002.32372675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4266.788,0.0,102.30194003662643,102.30194003662643,0.0,0.0,0.0,335.0285973093644,273.80079598734244,0.0,1572.2539970104049,1200.0,1.2822,1.3257,135.62168190655566,0.0,0.0,1814.8885762020996,135.62168190655566,1950.5102581086553,4285.11865,0.0,2025-11-30,5
2025-11-30,121,2025-11-30T00:00:00,2025-11-30 20:20:00,2025-11-30 20:30:00,2025-11-23 20:30:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-30T00:00:00,9033.161689722223,9002.32372675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4300.565,0.0,636.2763916666665,636.2763916666665,0.0,0.0,0.0,0.0,80.48444166666673,0.0,1200.0,1200.0,1.2685,1.3164,837.5942419899999,0.0,0.0,529.7485950500004,837.5942419899999,1367.3428370400002,4302.2487,0.0,2025-11-30,5
2025-11-30,122,2025-11-30T00:00:00,2025-11-30 20:30:00,2025-11-30 20:40:00,2025-11-23 20:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-30T00:00:00,9033.161689722223,9002.32372675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4436.51,0.0,685.2341666666666,685.2341666666666,0.0,0.0,0.0,0.0,54.18416666666667,0.0,1200.0,1200.0,1.2518,1.3101,897.72528175,0.0,0.0,354.93338375,897.72528175,1252.6586655,4309.085,0.0,2025-11-30,5
2025-11-30,123,2025-11-30T00:00:00,2025-11-30 20:40:00,2025-11-30 20:50:00,2025-11-23 20:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-30T00:00:00,9033.161689722223,9002.32372675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4451.8116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.9685999999999,0.0,1200.0,1200.0,1.3256,1.3211,0.0,0.0,0.0,4901.0735872999985,0.0,4901.0735872999985,4499.62035,0.0,2025-11-30,5
2025-11-30,130,2025-11-30T00:00:00,2025-11-30 21:50:00,2025-11-30 22:00:00,2025-11-23 22:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.00,Q2V2-SW2-REC5,A,A,A,2025-11-30T00:00:00,9033.161689722223,9002.32372675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4015.6169,0.0,639.1439666666666,639.1439666666666,0.0,0.0,0.0,15.954065083332944,14.171451583333669,0.0,1217.726738981481,1200.0,0.734,0.7633,487.8585897566666,0.0,0.0,54.08534496779295,487.8585897566666,541.9439347244596,3937.3179,0.0,2025-11-30,5
